,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
46,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333
47,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,1,0,0,0.333333333,0.333333333,0.333333333
48,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0,0,1,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0,0.333333333
49,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.666666667,1.11E-16,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333
50,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0,0.333333333
51,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0.333333333,0.333333333
52,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,1,0,0.333333333,0,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,1,0,1,0,0,0.666666667,0,0.333333333
53,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,1,0,0.333333333,0,0.666666667,0,0,1,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,1,0,0,0.333333333,0,0.666666667
54,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,1,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333
55,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,1,0,1,0,0,0.333333333,0.333333333,0.333333333
56,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0.333333333,0.333333333
57,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0.666666667,0,0.333333333,0.333333333,0,0.666666667
58,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1.11E-16,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667
59,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,1,0,0.333333333,0,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0,0.333333333
60,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0,1,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0,0.333333333
61,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667
62,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0,1,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,5.55E-17,0.333333333,0.333333333,0.333333333,0,1,0,0.666666667,0.333333333,5.55E-17,1,0,0
63,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,5.55E-17
64,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0.666666667,0.333333333,5.55E-17
65,0,0,1,0,0,1,0.333333333,0,0.666666667,0,0,1,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,1,0,0
66,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,5.55E-17,0.333333333,0.333333333,0.333333333,0,1,0,0.333333333,0.333333333,0.333333333,1,0,0
67,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0,1,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0,0.333333333
68,0,0,1,0,0,1,0.333333333,0,0.666666667,0,0,1,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,0.666666667,0.333333333,1,0,0,0,0.666666667,0.333333333,0,1,0,0.333333333,0.666666667,1.11E-16,1,0,0
69,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.666666667,0.333333333,5.55E-17
70,0,0,1,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,1,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0,0.333333333
71,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,1,0,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,5.55E-17
72,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,1,0,0.666666667,0.333333333,5.55E-17,0.666666667,0.333333333,5.55E-17
73,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.666666667,0.333333333,5.55E-17
74,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,5.55E-17,0.333333333,0.333333333,0.333333333,0,1,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333
